0	0	0	0	0	0	0.038	0	0.012	0	0	0	0.01	0	0	0	0	0	0	0	0.002	0	0.028	0	0.002	0.004	0	0	0	0	0	0	0	0	0	0.016	0.004	0	0.234	0	0.014	0.51	0.038	0.02	0.026	0.052	0	0	0	0	0	0	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.074	0	0	0	0.486	0.198	0.04	0.246	0.002	0.01	0.038	0	0	0	0.042	0	0	0	0	0	0	0.074	0	0.02	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0.216	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0.038	0.002	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0.714	0	0	0	0	0.01	0.002	0.004	0.046	0.004	0	0	0	0	0.094	0	0	0.028	0.254	0.018	0.066	0.004	0.004	0.002	0	0	0	0.004	0	0	0	0	0	0.008	0	0	0	0	0	0	0	0	0	0	0	0.08	0.018	0	0	0.174	0.536	0.058	0	0.078	0.01	0	0	0.056	0.076	0	0.304	0	0	0	0.002	0	0	0	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0.034	0	0	0	0	0	0	0.004	0.006	0	0.014	0	0.014	0	0	0	0.036	0	0.006	0.004	0	0	0	0	0	0	0	0	0	0.006	0	0	0.27	0	0.018	0.002	0	0	0.832	0	0	0.052	0.56	0	0	0	0	0	0	0.588	0.268	0	0.692	0	0	0	0.284	0	0	0	0.284	0.002	0	0.008	0	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0.008	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0.086	0	0	0	0	0	0.496	0	0	0	0	0.002	0	0.012	0	0	0	0	0.022	0	0.074	0	0.002	0	0.004	0	0	0.024	0	0	0	0.012	0.002	0	0.002	0.552	0.024	0	0.002	0.006	0	0	0	0	0.02	0	0.022	0	0	0	0	0	0.686	0	0	0	0	0.01	0	0	0	0.066	0.002	0	0	0.084	0	0.002	0	0.122	0	0	0	0	0	0	0.038	0	0	0.028	0.004	0	0	0	0	0.01	0	0	0.002	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0.154	0	0	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0.006	0.03
0	0	0	0	0.048	0	0	0	0	0	0.01	0	0	0.002	0	0	0	0.016	0	0	0	0	0	0	0	0	0	0	0	0.426	0	0	0	0	0	0.002	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004	0	0	0.068	0	0	0	0.028	0	0	0.004	0	0	0	0	0	0	0	0.2	0	0	0.002	0	0	0.008	0.068	0.002	0	0	0	0	0.034	0	0.002	0	0.004	0	0	0.004	0	0	0	0.194	0	0	0	0	0	0	0	0.002	0.004	0.036	0	0	0	0	0	0	0	0	0.002	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.054	0	0	0	0	0	0.004	0.086	0.004	0	0.008	0	0.004	0	0	0	0	0	0	0	0	0	0.468	0	0	0	0	0	0	0	0	0.008	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0.428	0	0.002	0	0.002	0	0	0.02	0	0.002	0	0	0	0	0	0	0.69	0	0	0	0	0.004	0.024	0	0	0.014	0	0	0.064	0	0	0	0	0	0	0.026	0.006	0.022	0	0	0	0	0.038	0	0	0
0	0	0	0	0	0	0.002	0	0	0	0	0	0.002	0	0	0	0.01	0	0	0	0	0.004	0	0	0	0	0	0	0	0.58	0	0	0	0	0	0	0	0	0	0	0	0	0.048	0.062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036	0	0	0	0	0	0	0.004	0	0.012	0	0	0.004	0	0.012	0.01	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0.026	0	0	0	0	0	0.002	0	0	0	0.01	0	0	0.016	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0.002	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0.006	0	0	0.246	0.016	0	0	0	0.396	0	0.24	0.01	0	0.024	0	0.002	0	0.012	0	0	0	0	0	0	0	0.884	0	0.006	0	0	0	0	0	0	0	0.024	0.178	0	0.154	0.13	0.01	0	0	0.064	0	0	0	0	0	0	0	0	0	0	0	0	0.004	0	0	0.006	0	0	0	0	0.002	0	0	0	0	0.002	0.01	0	0	0	0	0	0	0	0	0	0	0.002	0	0.044	0.732	0	0.008	0	0	0	0	0	0.01	0	0.012	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.088	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0
0.008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.046	0	0	0	0	0	0	0	0	0.104	0	0	0	0	0.008	0.802	0.004	0.284	0	0	0.002	0	0	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0	0	0	0.028	0	0	0.002	0	0.008	0	0	0.01	0.022	0	0	0	0	0	0.002	0.028	0.002	0	0.004	0	0	0	0	0.218	0	0	0	0.006	0.304	0	0	0	0.002	0	0	0	0	0.056	0	0.012	0	0.006	0	0.026	0	0	0.17	0	0	0.032	0	0	0	0	0.02	0.234	0.004	0	0	0	0	0	0	0.028	0.002	0	0	0	0	0.192	0.002	0	0	0.014	0	0	0	0.012	0	0	0.002	0	0.002	0	0	0	0.022	0	0	0	0.008	0	0	0	0.012	0	0.064	0	0	0	0	0	0	0.006	0	0	0	0.002	0.982	0.002	0.352	0.632	0	0	0	0.106	0.002	0.034	0	0	0	0	0	0	0.22	0.362	0	0	0	0	0	0	0	0.018	0	0	0	0.004	0	0	0.004	0	0	0	0.198	0.014	0	0.056	0.21	0	0	0.004	0.002	0	0.014	0	0	0	0	0	0	0	0.006	0.076	0	0	0	0	0	0.002	0.002	0	0.002	0	0	0	0	0	0	0	0.964	0.722	0	0	0.012	0	0	0	0	0	0.006	0.004	0	0	0	0.002	0	0	0	0	0	0.002	0.012	0	0
0	0	0	0	0	0	0.012	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0.228	0	0	0	0	0	0.192	0	0	0	0	0.462	0.098	0.048	0.086	0.03	0	0.002	0	0.468	0.478	0	0	0	0	0.002	0	0.008	0	0.002	0	0	0	0.002	0	0	0.15	0.002	0	0	0.012	0	0	0.002	0.02	0	0	0	0.002	0	0	0	0	0	0	0.006	0	0	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0.034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004	0.008	0	0	0	0	0	0	0	0	0.158	0	0	0.354	0.016	0	0	0	0.002	0.136	0	0.27	0	0.962	0.09	0	0	0	0	0	0.002	0.028	0	0	0	0.062	0	0.032	0.006	0	0	0	0.412	0	0.084	0	0.534	0.014	0.442	0.012	0	0.09	0	0.004	0	0	0.218	0	0.282	0.138	0	0	0	0	0.67	0	0.04	0.002	0	0	0.014	0	0	0	0	0	0.61	0	0	0	0	0.012	0	0	0	0.002	0	0.014	0	0	0	0	0	0.004	0	0.004	0	0	0	0	0	0.006	0.002	0	0	0.016	0	0	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0.028	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.002	0	0.01	0	0	0	0	0	0	0	0	0.104	0	0	0.19	0	0	0	0	0	0	0.094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004	0	0	0.008	0	0	0.634	0	0	0	0	0.002	0	0	0.002	0.006	0	0	0	0	0	0	0	0	0.05	0	0	0	0.006	0	0	0.012	0	0	0.01	0	0	0	0	0.184	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0.002	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0.208	0	0	0	0.13	0.816	0.016	0.98	0	0	0	0	0.004	0	0.542	0.846	0	0.652	0	0	0.006	0	0.992	0.048	0.044	0.01	0	0	0	0.476	0	0	0	0.048	0	0.196	0.002	0.092	0	0	0.59	0	0.008	0	0	0	0	0	0	0	0.044	0.006	0	0	0	0.022	0.15	0.034	0.112	0	0.002	0	0	0	0	0.004	0	0.014	0	0.002	0	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0.044	0	0	0	0.074	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.002	0	0	0	0	0	0	0	0	0.084	0	0	0.016	0	0	0	0	0	0	0	0	0	0.28	0.012	0.032	0	0.012	0	0	0.008	0	0	0	0	0	0	0.002	0.018	0	0	0	0	0	0	0	0.25	0	0.112	0	0	0.006	0.048	0.106	0.05	0.016	0	0.002	0	0	0.976	0	0.528	0.248	0.048	0.012	0.534	0	0	0	0	0.124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014	0	0	0	0	0	0	0	0.002	0	0	0.176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0.004	0	0.002	0	0	0.002	0.004	0.01	0	0	0	0	0	0.048	0.002	0	0	0	0	0.002	0.004	0	0	0.022	0	0.006	0	0	0	0	0.034	0.002	0.872	0.002	0.006	0.04	0	0.206	0	0	0.014	0	0.014	0	0.012	0.918	0.952	0.084	0.008	0	0	0	0	0.244	0.636	0	0	0.012	0	0	0	0.002	0.008	0	0.07	0.01	0.152	0.006	0.088	0.474	0	0.268	0	0	0	0	0.918	0	0.094	0	0	0	0	0	0	0	0	0	0	0	0	0	0.512	0.002	0	0	0.012	0	0	0	0.006	0	0	0	0	0	0	0	0.002	0.032	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0.042	0	0	0	0	0	0	0	0	0	0.014	0.238	0	0	0	0	0	0
0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0.01	0	0	0	0.01	0.178	0	0.364	0	0	0.048	0	0	0	0	0	0	0.012	0	0	0	0.002	0	0.03	0.002	0.988	0	0.318	0.11	0.54	0.918	0	0	0	0	0	0.08	0	0	0	0	0	0	0.062	0.012	0	0	0	0	0	0.01	0	0.002	0.018	0.002	0.026	0.004	0.042	0	0	0	0	0	0	0	0	0	0	0.068	0	0	0.012	0	0	0	0	0.048	0.002	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0.004	0	0	0	0.01	0	0.002	0	0	0	0	0	0.07	0.192	0.196	0.01	0.134	0	0	0	0.004	0	0.02	0	0.002	0.002	0	0	0.002	0	0	0	0.958	0	0.032	0.026	0.002	0	0.002	0	0	0.046	0	0	0	0	0	0	0	0.098	0.006	0	0	0	0	0	0.292	0	0	0	0.062	0.54	0	0	0.016	0.028	0.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0.4	0	0	0	0	0	0.024	0	0	0	0	0	0	0	0.008	0.002	0	0	0	0	0	0	0.056	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0.016	0	0.328	0.008	0	0	0	0	0	0	0.342	0.004	0	0	0.2	0.346	0.664	0.006	0.43	0.002	0	0.016	0.944	0.96	0.002	0	0	0	0.002	0	0.01	0	0	0	0	0	0	0	0.02	0	0.01	0	0	0.458	0.012	0.172	0.002	0	0.012	0.008	0.13	0	0.028	0	0.012	0.482	0	0	0	0.002	0	0.382	0	0	0	0.06	0.344	0	0.016	0.006	0	0	0	0	0.008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0.002	0	0	0	0	0	0	0.008	0	0.238	0.004	0.558	0	0	0.006	0	0.262	0	0	0	0.056	0.206	0.042	0.694	0.026	0.884	0.026	0	0.266	0	0	0	0.694	0.492	0.482	0	0	0.004	0.004	0	0	0.016	0.074	0	0.768	0.106	0	0	0.102	0	0.028	0	0	0.002	0.082	0.154	0.124	0.56	0	0.018	0.026	0.004	0.144	0.406	0.002	0.016	0	0.012	0	0	0	0.058	0	0	0	0	0	0.006	0	0.018	0	0.004	0	0	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0	0.012	0	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0.178	0	0	0	0	0	0	0.022	0	0	0	0	0	0.146	0	0	0	0	0	0	0.174	0	0.294	0.018	0.596	0.802	0.264	0.002	0.51	0	0	0	0	0	0	0	0	0	0	0	0.178	0.008	0	0	0	0	0	0.626	0.002	0	0	0.008	0.036	0.02	0.898	0.008	0.078	0	0	0.014	0	0	0.026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0.008	0	0	0	0	0.004	0	0.008	0	0	0	0	0.224	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.044	0	0	0	0	0	0	0	0.002	0	0.004	0	0	0	0	0	0	0	0	0	0	0.004	0	0	0	0	0	0	0.244	0	0.062	0.27	0.006	0	0	0	0	0.18	0	0	0	0	0	0	0	0	0	0	0.002	0.008	0	0	0.004	0.042	0.03	0	0.002	0.766	0	0.218	0.004	0.656	0.16	0.084	0	0.018	0.04	0.216	0	0	0	0	0	0.026	0.002	0	0	0	0	0.002	0	0	0.014	0	0	0	0	0	0.024	0	0	0.024	0	0	0.786	0.004	0	0	0	0	0.138	0.834	0.054	0	0.004	0	0.704	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0	0
